X1,Y1,sigma_xx,sigma_yy,sigma_zz,sigma_xy,,X,Y,u_x,u_y,|u|
10.42563991,0.896893013,-10.00680651,-19.97692515,-8.995119495,0.660446712,,4.12E+00,1.91E+00,2.21E-04,-1.45E-03,1.46E-03
6.088881771,1.899567603,-9.649627612,-20.32945779,-8.99372562,3.744939682,,4.12E+00,1.91E+00,2.21E-04,-1.45E-03,1.46E-03
4.238807306,2.562846183,-7.770912269,-22.20565323,-8.992969648,1.640298973,,4.12E+00,2.79E+00,2.37E-04,-2.27E-03,2.28E-03
1.048582891,2.806420522,-8.369015507,-21.60368407,-8.991809873,-0.099434807,,4.12E+00,2.79E+00,2.37E-04,-2.27E-03,2.28E-03
5.352301678,2.193746161,-8.771669978,-21.15818617,-8.978956843,3.152512422,,4.12E+00,2.79E+00,2.37E-04,-2.27E-03,2.28E-03
11.1347145,0.884581525,-9.696580153,-20.20272251,-8.9697908,0.448425897,,4.12E+00,2.79E+00,2.37E-04,-2.27E-03,2.28E-03
5.176733819,2.263816545,-8.597229283,-21.29544854,-8.967803346,2.942433307,,4.12E+00,2.79E+00,2.37E-04,-2.27E-03,2.28E-03
6.232542816,1.846639708,-9.792973158,-20.0649148,-8.957366388,3.771594641,,4.12E+00,2.79E+00,2.37E-04,-2.27E-03,2.28E-03
0.839291581,2.811748105,-8.351866557,-21.50231339,-8.956253985,-0.081275346,,4.12E+00,2.15E+00,2.40E-04,-1.67E-03,1.69E-03
1.938730783,2.803035917,-8.188525939,-21.66538427,-8.956173063,-0.145001201,,4.12E+00,2.15E+00,2.40E-04,-1.67E-03,1.69E-03
6.990825414,1.537317655,-10.6609973,-19.18892537,-8.954976803,3.874338945,,4.12E+00,1.87E+00,2.21E-04,-1.42E-03,1.44E-03
4.027658701,2.618208119,-7.633814404,-22.21263,-8.953933322,1.303502108,,4.12E+00,1.87E+00,2.21E-04,-1.42E-03,1.44E-03
4.792530766,2.404580807,-8.193024805,-21.63932091,-8.949703715,2.449757008,,4.12E+00,3.22E-01,7.25E-05,-3.02E-04,3.11E-04
2.317300887,2.795455516,-8.070980909,-21.75881551,-8.948938926,-0.11920547,,4.12E+00,3.22E-01,7.25E-05,-3.02E-04,3.11E-04
4.481048494,2.503658715,-7.896739553,-21.91336155,-8.943030331,2.004284312,,4.12E+00,3.52E+00,8.06E-05,-2.63E-03,2.63E-03
3.26983706,2.740194505,-7.672726378,-22.11360259,-8.93589869,0.323137196,,4.12E+00,3.52E+00,8.06E-05,-2.63E-03,2.63E-03
12.89735366,0.876854057,-9.422259725,-20.34964774,-8.93157224,0.023111199,,4.12E+00,1.83E+00,2.22E-04,-1.40E-03,1.42E-03
10.59778478,0.900983407,-9.860257297,-19.89948626,-8.927923067,0.599578092,,4.12E+00,1.83E+00,2.22E-04,-1.40E-03,1.42E-03
5.764590714,2.028576659,-9.024735842,-20.73498906,-8.927917471,3.601221112,,4.12E+00,1.83E+00,2.22E-04,-1.40E-03,1.42E-03
11.47177168,0.885768496,-9.568546159,-20.1843067,-8.925855857,0.358241029,,4.12E+00,1.83E+00,2.22E-04,-1.40E-03,1.42E-03
6.403843814,1.781514029,-9.964562768,-19.78173773,-8.92389015,3.798917382,,4.12E+00,1.83E+00,2.22E-04,-1.40E-03,1.42E-03
7.400362375,1.380998856,-11.14967904,-18.59469166,-8.92331121,3.764369315,,4.12E+00,1.83E+00,2.22E-04,-1.40E-03,1.42E-03
12.79353255,0.878368624,-9.414048332,-20.32207588,-8.920837265,0.046466898,,4.12E+00,1.83E+00,2.22E-04,-1.40E-03,1.42E-03
0.299963058,2.81728265,-8.341253953,-21.39268726,-8.920182364,-0.029650987,,4.12E+00,3.86E+00,-3.41E-05,-2.68E-03,2.68E-03
6.343792316,1.806739884,-9.891368773,-19.83755606,-8.918677451,3.786994546,,4.12E+00,2.04E+00,2.26E-04,-1.54E-03,1.55E-03
6.954632898,1.556826849,-10.5854774,-19.14153582,-8.918103968,3.86650491,,4.12E+00,2.04E+00,2.26E-04,-1.54E-03,1.55E-03
10.72594809,0.899474687,-9.792718869,-19.92699212,-8.915913296,0.560079293,,4.12E+00,2.38E+00,2.55E-04,-1.91E-03,1.93E-03
5.808728817,2.011294986,-9.034683313,-20.67669773,-8.913414313,3.644699311,,4.12E+00,2.38E+00,2.55E-04,-1.91E-03,1.93E-03
4.138444313,2.59889934,-7.638399891,-22.06857727,-8.91209315,1.469729326,,4.12E+00,2.24E+00,2.48E-04,-1.77E-03,1.78E-03
5.013598507,2.332295101,-8.380496969,-21.32536121,-8.911757452,2.729836071,,4.12E+00,2.24E+00,2.48E-04,-1.77E-03,1.78E-03
6.671116422,1.673709687,-10.2551431,-19.44794387,-8.910926091,3.839296035,,4.13E+00,2.93E+00,2.19E-04,-2.36E-03,2.37E-03
4.533133501,2.492859008,-7.908825669,-21.79055656,-8.90981467,2.076002271,,4.13E+00,1.07E-01,2.59E-05,-1.03E-04,1.06E-04
1.228275328,2.81650887,-8.269133262,-21.42541526,-8.908364557,-0.11580495,,4.13E+00,1.71E+00,2.21E-04,-1.33E-03,1.35E-03
9.754343667,0.936551262,-10.37589941,-19.31697862,-8.907863408,0.909916377,,4.13E+00,2.48E+00,2.56E-04,-2.01E-03,2.02E-03
4.854026089,2.390056088,-8.209742682,-21.46725936,-8.903100614,2.523012305,,4.14E+00,3.36E+00,1.28E-04,-2.57E-03,2.58E-03
0.138067421,2.819655503,-8.32662766,-21.34853248,-8.902548041,-0.013694285,,4.14E+00,3.36E+00,1.28E-04,-2.57E-03,2.58E-03
3.717962038,2.685166316,-7.537941495,-22.13473077,-8.901801678,0.836468515,,4.14E+00,3.07E+00,1.95E-04,-2.44E-03,2.45E-03
4.00491057,2.630799848,-7.574096455,-22.09194159,-8.899811415,1.259432353,,4.14E+00,3.07E+00,1.95E-04,-2.44E-03,2.45E-03
3.394462534,2.731749798,-7.594009214,-22.06434889,-8.89750743,0.439807666,,4.14E+00,2.08E+00,2.32E-04,-1.58E-03,1.60E-03
3.782148891,2.674881644,-7.532897608,-22.12202072,-8.8964755,0.925777773,,4.14E+00,2.08E+00,2.32E-04,-1.58E-03,1.60E-03
3.477506333,2.722160049,-7.565395336,-22.07515208,-8.892164225,0.530203617,,4.14E+00,1.59E+00,2.18E-04,-1.26E-03,1.28E-03
6.321700781,1.819755753,-9.84206182,-19.78955709,-8.889485675,3.777779543,,4.14E+00,1.59E+00,2.18E-04,-1.26E-03,1.28E-03
4.597565221,2.476068478,-7.946416271,-21.68414758,-8.889169156,2.166388167,,4.14E+00,2.60E+00,2.53E-04,-2.11E-03,2.12E-03
5.44137329,2.170250104,-8.760721279,-20.8621118,-8.886849924,3.229896499,,4.14E+00,1.51E+00,2.16E-04,-1.21E-03,1.23E-03
8.04672377,1.176509593,-11.72291706,-17.89673029,-8.885894205,2.875721371,,4.14E+00,2.32E+00,2.54E-04,-1.84E-03,1.86E-03
1.781273723,2.814706302,-8.157996367,-21.46108718,-8.885725064,-0.147368368,,4.14E+00,2.32E+00,2.54E-04,-1.84E-03,1.86E-03
6.032149326,1.937838467,-9.491560128,-20.11720786,-8.882630396,3.71440517,,4.14E+00,2.20E+00,2.46E-04,-1.72E-03,1.73E-03
5.613947082,2.099417236,-8.887166914,-20.71567154,-8.880851536,3.420742233,,4.14E+00,2.20E+00,2.46E-04,-1.72E-03,1.73E-03
7.369809974,1.398024056,-11.06964151,-18.52913686,-8.879633511,3.773885034,,4.15E+00,2.73E+00,2.45E-04,-2.21E-03,2.22E-03
12.35544114,0.885016917,-9.397556767,-20.20103682,-8.879578076,0.145437449,,4.15E+00,2.73E+00,2.45E-04,-2.21E-03,2.22E-03
5.098818379,2.305332367,-8.43496104,-21.16177079,-8.879019548,2.827903239,,4.15E+00,3.62E+00,4.79E-05,-2.64E-03,2.64E-03
2.523840621,2.797872911,-7.931325303,-21.66527457,-8.878979962,-0.086528093,,4.15E+00,1.43E+00,2.12E-04,-1.16E-03,1.18E-03
5.526408909,2.136484876,-8.82026636,-20.77243868,-8.877811512,3.32276057,,4.15E+00,1.43E+00,2.12E-04,-1.16E-03,1.18E-03
9.055189308,0.997170122,-11.01788027,-18.5740889,-8.877590752,1.35701928,,4.15E+00,3.93E+00,-6.06E-05,-2.66E-03,2.67E-03
1.121387604,2.821199309,-8.250027074,-21.33814196,-8.876450711,-0.107609328,,4.15E+00,2.12E+00,2.38E-04,-1.62E-03,1.64E-03
3.333899846,2.741751305,-7.593615064,-21.99230385,-8.875775674,0.374846278,,4.15E+00,2.12E+00,2.38E-04,-1.62E-03,1.64E-03
8.312212006,1.114563626,-11.67812089,-17.90373867,-8.874557866,2.364004703,,4.16E+00,1.29E+00,2.04E-04,-1.07E-03,1.09E-03
3.086275794,2.765692434,-7.689797568,-21.89201224,-8.874542941,0.165914736,,4.16E+00,1.29E+00,2.04E-04,-1.07E-03,1.09E-03
1.492407452,2.819273238,-8.199861638,-21.37989633,-8.873927392,-0.135342588,,4.16E+00,2.43E+00,2.59E-04,-1.95E-03,1.97E-03
9.885860912,0.934841788,-10.23518177,-19.32226207,-8.867233151,0.84519289,,4.16E+00,2.43E+00,2.59E-04,-1.95E-03,1.97E-03
0.495071952,2.824046607,-8.283112329,-21.27283855,-8.866785264,-0.049115002,,4.16E+00,1.76E+00,2.23E-04,-1.36E-03,1.38E-03
3.760379256,2.683179027,-7.502213892,-22.04736567,-8.864873868,0.889649565,,4.16E+00,1.76E+00,2.23E-04,-1.36E-03,1.38E-03
3.540327364,2.717913424,-7.522641626,-22.01812498,-8.862229981,0.599410241,,4.16E+00,2.00E+00,2.23E-04,-1.48E-03,1.50E-03
2.893949834,2.781677514,-7.760203142,-21.77410367,-8.860292043,0.04712288,,4.16E+00,2.00E+00,2.23E-04,-1.48E-03,1.50E-03
12.20109506,0.88858826,-9.391141578,-20.13586354,-8.858101536,0.180585494,,4.16E+00,2.27E+00,2.53E-04,-1.79E-03,1.81E-03
5.703953735,2.064246459,-8.924156684,-20.6000704,-8.857268126,3.512227204,,4.16E+00,2.15E+00,2.43E-04,-1.66E-03,1.68E-03
4.9360997,2.367810963,-8.247780112,-21.27220328,-8.855995017,2.620280639,,4.16E+00,2.15E+00,2.43E-04,-1.66E-03,1.68E-03
0.608352452,2.826201193,-8.260941978,-21.2358407,-8.849034802,-0.060332964,,4.16E+00,2.15E+00,2.43E-04,-1.66E-03,1.68E-03
0.261949061,2.827290083,-8.266872603,-21.21119964,-8.843421672,-0.02614156,,4.16E+00,2.15E+00,2.43E-04,-1.66E-03,1.68E-03
7.846565919,1.238501401,-11.58385236,-17.89344474,-8.843189132,3.235112888,,4.16E+00,2.15E+00,2.43E-04,-1.66E-03,1.68E-03
3.02906169,2.774591049,-7.685285331,-21.79144546,-8.843019237,0.123096135,,4.16E+00,1.08E+00,1.87E-04,-9.16E-04,9.35E-04
5.2945416,2.235292371,-8.588170948,-20.88262719,-8.841239443,3.050560073,,4.16E+00,1.08E+00,1.87E-04,-9.16E-04,9.35E-04
5.246045422,2.254628808,-8.540331332,-20.92213023,-8.838738468,2.993741938,,4.16E+00,1.96E+00,2.23E-04,-1.46E-03,1.48E-03
4.996546623,2.349284614,-8.287279096,-21.15585995,-8.832941715,2.691930684,,4.17E+00,3.26E+00,1.54E-04,-2.52E-03,2.53E-03
5.507114003,2.150883912,-8.760645345,-20.6736791,-8.830297333,3.287787761,,4.17E+00,1.91E+00,2.24E-04,-1.44E-03,1.46E-03
4.685253074,2.456764444,-7.970063367,-21.45810429,-8.828450297,2.280147475,,4.17E+00,2.86E+00,2.32E-04,-2.30E-03,2.31E-03
5.919303814,1.990805046,-9.306888822,-20.11514395,-8.82660983,3.676457188,,4.17E+00,2.86E+00,2.32E-04,-2.30E-03,2.31E-03
5.793035621,2.030017582,-8.945403407,-20.47126307,-8.824999943,3.598400286,,4.17E+00,2.53E+00,2.58E-04,-2.05E-03,2.06E-03
5.039933862,2.334807045,-8.321889225,-21.0882255,-8.823034417,2.743652073,,4.17E+00,2.53E+00,2.58E-04,-2.05E-03,2.06E-03
6.893081257,1.59447859,-10.43026745,-18.97913365,-8.822820332,3.844466034,,4.17E+00,1.64E+00,2.22E-04,-1.29E-03,1.31E-03
3.642210641,2.709014925,-7.465484838,-21.93230943,-8.819338282,0.721020823,,4.17E+00,1.87E+00,2.24E-04,-1.42E-03,1.43E-03
10.82939884,0.910046235,-9.661603848,-19.73412925,-8.818719929,0.523215699,,4.17E+00,1.87E+00,2.24E-04,-1.42E-03,1.43E-03
3.572109974,2.720596889,-7.468563274,-21.90271641,-8.811383906,0.630203317,,4.17E+00,3.72E+00,1.22E-05,-2.64E-03,2.64E-03
1.963162598,2.822168383,-8.043501699,-21.31976103,-8.808978819,-0.151899825,,4.17E+00,8.60E-01,1.63E-04,-7.53E-04,7.70E-04
4.510988891,2.514245733,-7.787412245,-21.56043398,-8.804353868,2.025501686,,4.17E+00,8.60E-01,1.63E-04,-7.53E-04,7.70E-04
0.380240753,2.832332224,-8.225492722,-21.12121972,-8.804013733,-0.038076697,,4.17E+00,2.04E+00,2.29E-04,-1.53E-03,1.55E-03
8.64012105,1.062539551,-11.37491744,-17.9622853,-8.80116082,1.809999691,,4.18E+00,2.66E+00,2.53E-04,-2.15E-03,2.17E-03
5.187206268,2.283208527,-8.442739219,-20.87653394,-8.795781948,2.914685606,,4.18E+00,2.66E+00,2.53E-04,-2.15E-03,2.17E-03
5.359747366,2.215650403,-8.603534853,-20.71312871,-8.79499907,3.113279114,,4.18E+00,3.00E+00,2.11E-04,-2.39E-03,2.40E-03
5.553302603,2.136484876,-8.762837469,-20.55287739,-8.794714457,3.328596497,,4.18E+00,6.45E-01,1.32E-04,-5.81E-04,5.95E-04
7.49385152,1.36374976,-11.14576035,-18.14224456,-8.786401473,3.674456277,,4.18E+00,6.45E-01,1.32E-04,-5.81E-04,5.95E-04
11.73817195,0.902729883,-9.376718348,-19.87662521,-8.776003068,0.287331722,,4.18E+00,2.37E+00,2.59E-04,-1.89E-03,1.90E-03
1.757752156,2.829837084,-8.056384186,-21.18873592,-8.773536033,-0.151171819,,4.18E+00,2.23E+00,2.52E-04,-1.74E-03,1.76E-03
10.06262308,0.93935056,-10.02005219,-19.21640261,-8.77093644,0.762030446,,4.19E+00,4.30E-01,9.53E-05,-3.97E-04,4.08E-04
7.657524354,1.308838118,-11.32794381,-17.88813722,-8.764824308,3.502527501,,4.19E+00,4.30E-01,9.53E-05,-3.97E-04,4.08E-04
2.998177132,2.78824068,-7.623188162,-21.58006245,-8.760975183,0.093200751,,4.19E+00,2.08E+00,2.36E-04,-1.57E-03,1.59E-03
5.859922451,2.009514693,-8.918729253,-20.27865103,-8.759214087,3.647994467,,4.19E+00,2.15E-01,5.12E-05,-2.03E-04,2.10E-04
8.269881012,1.137859415,-11.59576259,-17.60152635,-8.759186683,2.415608668,,4.19E+00,2.15E-01,5.12E-05,-2.03E-04,2.10E-04
4.751105052,2.444873681,-7.967214362,-21.22863387,-8.758754468,2.358207774,,4.19E+00,2.78E+00,2.43E-04,-2.24E-03,2.25E-03
6.402746525,1.804679221,-9.827308175,-19.36578165,-8.757926949,3.768846357,,4.19E+00,2.78E+00,2.43E-04,-2.24E-03,2.25E-03
3.306738208,2.761419758,-7.492385451,-21.69595961,-8.756503519,0.33069335,,4.19E+00,1.82E+00,2.26E-04,-1.39E-03,1.40E-03
3.964275574,2.660198862,-7.421826554,-21.75560527,-8.753229547,1.172982804,,4.19E+00,1.82E+00,2.26E-04,-1.39E-03,1.40E-03
6.603954132,1.722834421,-10.04598643,-19.12571518,-8.751510484,3.798563785,,4.20E+00,3.45E+00,1.02E-04,-2.58E-03,2.58E-03
6.274923717,1.858063309,-9.674958845,-19.49114978,-8.749832586,3.7452411,,4.20E+00,3.45E+00,1.02E-04,-2.58E-03,2.58E-03
0.574866533,2.839480263,-8.163251155,-20.99487926,-8.747439124,-0.057781781,,4.20E+00,3.45E+00,1.02E-04,-2.58E-03,2.58E-03
7.794335263,1.266284817,-11.45462492,-17.70339625,-8.747406352,3.304664565,,4.20E+00,3.45E+00,1.02E-04,-2.58E-03,2.58E-03
1.567687385,2.835447306,-8.065408688,-21.08835942,-8.746130431,-0.143560376,,4.20E+00,3.45E+00,1.02E-04,-2.58E-03,2.58E-03
3.850601449,2.684022903,-7.392480245,-21.75419346,-8.744002112,1.000252105,,4.20E+00,3.45E+00,1.02E-04,-2.58E-03,2.58E-03
9.700825547,0.961542225,-10.2671527,-18.86677059,-8.740176988,0.907907985,,4.20E+00,3.45E+00,1.02E-04,-2.58E-03,2.58E-03
4.18374618,2.613035601,-7.490309236,-21.62713198,-8.735232365,1.512183431,,4.20E+00,3.17E+00,1.78E-04,-2.47E-03,2.48E-03
5.623531938,2.115188814,-8.756787223,-20.35510181,-8.73356671,3.387033276,,4.20E+00,2.48E+00,2.62E-04,-1.99E-03,2.01E-03
4.801078805,2.431746272,-7.99180246,-21.11632075,-8.732436963,2.420474213,,4.20E+00,2.48E+00,2.62E-04,-1.99E-03,2.01E-03
5.988674111,1.976448269,-9.318801132,-19.78626402,-8.731519547,3.681831195,,4.20E+00,3.82E+00,-2.62E-05,-2.64E-03,2.64E-03
5.275848244,2.258201879,-8.462038508,-20.62679094,-8.726648835,3.000860093,,4.20E+00,3.82E+00,-2.62E-05,-2.64E-03,2.64E-03
6.758547578,1.66347304,-10.18937675,-18.87496923,-8.719303794,3.811611015,,4.20E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
4.861226803,2.412939787,-8.040048038,-21.02418127,-8.719268794,2.496995216,,4.20E+00,1.70E+00,2.25E-04,-1.32E-03,1.34E-03
11.5772801,0.911857773,-9.353607712,-19.70899812,-8.71878175,0.324151882,,4.20E+00,1.70E+00,2.25E-04,-1.32E-03,1.34E-03
9.359888765,0.989384284,-10.55239517,-18.48169145,-8.710225984,1.088650932,,4.20E+00,2.31E+00,2.58E-04,-1.82E-03,1.84E-03
3.173022831,2.781266932,-7.500432422,-21.52859937,-8.708709537,0.207868632,,4.20E+00,2.31E+00,2.58E-04,-1.82E-03,1.84E-03
5.109290829,2.324724349,-8.282319996,-20.74548333,-8.708340997,2.802733549,,4.20E+00,2.19E+00,2.49E-04,-1.69E-03,1.71E-03
6.8064678,1.645229134,-10.23307457,-18.79431212,-8.708216009,3.814198673,,4.20E+00,2.19E+00,2.49E-04,-1.69E-03,1.71E-03
1.682375131,2.840013229,-8.004098079,-21.00596234,-8.703018124,-0.150874564,,4.20E+00,2.12E+00,2.41E-04,-1.61E-03,1.63E-03
5.448818978,2.192154347,-8.593171973,-20.41423042,-8.702220719,3.188056112,,4.20E+00,2.12E+00,2.41E-04,-1.61E-03,1.63E-03
6.73602087,1.6752352,-10.14870806,-18.85393062,-8.700791606,3.805347512,,4.21E+00,2.60E+00,2.59E-04,-2.09E-03,2.11E-03
7.132995048,1.513665105,-10.60295199,-18.39052105,-8.698041911,3.81331858,,4.21E+00,2.60E+00,2.59E-04,-2.09E-03,2.11E-03
7.024869,1.557512018,-10.47142635,-18.51509839,-8.695957423,3.821034901,,4.21E+00,1.58E+00,2.22E-04,-1.25E-03,1.27E-03
5.970394466,1.989084579,-9.266635189,-19.71255407,-8.693756778,3.67193436,,4.21E+00,1.58E+00,2.22E-04,-1.25E-03,1.27E-03
4.347957278,2.577220694,-7.546593447,-21.41231518,-8.687672588,1.760220309,,4.21E+00,1.50E+00,2.19E-04,-1.20E-03,1.22E-03
6.483060415,1.781501485,-9.858204191,-19.09553248,-8.686121,3.768345883,,4.21E+00,1.50E+00,2.19E-04,-1.20E-03,1.22E-03
6.070100612,1.950069522,-9.382328231,-19.57069019,-8.685905525,3.694285024,,4.21E+00,2.00E+00,2.26E-04,-1.48E-03,1.49E-03
2.734612547,2.81473938,-7.668303034,-21.2842289,-8.685759581,-0.04215109,,4.21E+00,2.00E+00,2.26E-04,-1.48E-03,1.49E-03
1.382543158,2.845664579,-8.02903594,-20.90143474,-8.679141205,-0.132881535,,4.22E+00,1.96E+00,2.26E-04,-1.45E-03,1.47E-03
0.638790857,2.849204057,-8.086768641,-20.82010878,-8.672063227,-0.064706866,,4.22E+00,2.42E+00,2.63E-04,-1.93E-03,1.95E-03
4.943300415,2.390694662,-8.077916514,-20.82576815,-8.671105398,2.592300722,,4.22E+00,2.93E+00,2.25E-04,-2.33E-03,2.34E-03
8.181489542,1.168772784,-11.54191954,-17.36033397,-8.670676052,2.56563167,,4.22E+00,2.93E+00,2.25E-04,-2.33E-03,2.34E-03
10.29613012,0.943784879,-9.780807811,-19.12031996,-8.670338332,0.669649293,,4.22E+00,2.26E+00,2.57E-04,-1.77E-03,1.79E-03
10.19373318,0.947759016,-9.839871711,-19.05211553,-8.667596174,0.703101345,,4.22E+00,1.91E+00,2.27E-04,-1.43E-03,1.45E-03
6.205493111,1.898648863,-9.523205677,-19.34666079,-8.660959941,3.717727577,,4.22E+00,1.91E+00,2.27E-04,-1.43E-03,1.45E-03
6.959921756,1.588745196,-10.36384278,-18.50119053,-8.659509993,3.813504183,,4.22E+00,1.36E+00,2.13E-04,-1.11E-03,1.13E-03
9.095267506,1.021510613,-10.77038327,-18.0698097,-8.652057891,1.269699275,,4.22E+00,3.55E+00,6.96E-05,-2.59E-03,2.59E-03
8.448869692,1.11456724,-11.40052828,-17.43047644,-8.649301416,2.066622124,,4.22E+00,3.55E+00,6.96E-05,-2.59E-03,2.59E-03
10.42403435,0.942784264,-9.688573673,-19.13534278,-8.647174935,0.627236359,,4.22E+00,2.72E+00,2.52E-04,-2.18E-03,2.20E-03
3.633853851,2.73536076,-7.300399558,-21.5084622,-8.642658528,0.681423399,,4.22E+00,3.89E+00,-5.44E-05,-2.63E-03,2.63E-03
4.415715336,2.564874855,-7.552777073,-21.25244799,-8.641567518,1.856155034,,4.23E+00,2.04E+00,2.32E-04,-1.52E-03,1.54E-03
1.412999529,2.850488638,-7.988199377,-20.81476472,-8.64088923,-0.136107899,,4.23E+00,1.18E+00,2.00E-04,-9.88E-04,1.01E-03
4.781227255,2.453459481,-7.868491929,-20.87944441,-8.624380903,2.374180889,,4.23E+00,3.36E+00,1.30E-04,-2.54E-03,2.54E-03
2.36449495,2.837901101,-7.751949681,-20.99091419,-8.62285916,-0.136578344,,4.23E+00,3.36E+00,1.30E-04,-2.54E-03,2.54E-03
0.175260496,2.856061148,-8.051841169,-20.68976519,-8.622481908,-0.01793264,,4.23E+00,3.07E+00,2.00E-04,-2.41E-03,2.42E-03
5.05236581,2.357827459,-8.142465977,-20.59650176,-8.62169032,2.715991581,,4.23E+00,3.07E+00,2.00E-04,-2.41E-03,2.42E-03
6.700802085,1.700401731,-10.04296846,-18.69573559,-8.621611216,3.785231684,,4.23E+00,1.76E+00,2.28E-04,-1.35E-03,1.37E-03
2.260578202,2.840953338,-7.78462439,-20.95379867,-8.621526919,-0.148362444,,4.23E+00,2.53E+00,2.64E-04,-2.03E-03,2.04E-03
5.564680881,2.155207473,-8.609385058,-20.12610647,-8.620647457,3.290816415,,4.23E+00,2.53E+00,2.64E-04,-2.03E-03,2.04E-03
6.294072109,1.868707909,-9.589351365,-19.13069258,-8.616013183,3.725823389,,4.23E+00,2.53E+00,2.64E-04,-2.03E-03,2.04E-03
0.486955795,2.856998901,-8.036024018,-20.67627028,-8.613688291,-0.049776643,,4.23E+00,2.53E+00,2.64E-04,-2.03E-03,2.04E-03
5.005094663,2.376450079,-8.085552797,-20.62300274,-8.612566662,2.656881958,,4.23E+00,2.53E+00,2.64E-04,-2.03E-03,2.04E-03
5.515952853,2.176886654,-8.562361183,-20.13958485,-8.610583809,3.235818249,,4.23E+00,2.53E+00,2.64E-04,-2.03E-03,2.04E-03
4.207882068,2.624832431,-7.383549555,-21.3171029,-8.610195735,1.529972382,,4.24E+00,9.68E-01,1.79E-04,-8.32E-04,8.51E-04
9.268962346,1.010119512,-10.55082708,-18.14711119,-8.609381481,1.127890556,,4.24E+00,9.68E-01,1.79E-04,-8.32E-04,8.51E-04
3.872717163,2.699256731,-7.265804145,-21.42617744,-8.607594477,1.010789552,,4.24E+00,2.36E+00,2.63E-04,-1.86E-03,1.88E-03
6.62328556,1.735350485,-9.940518508,-18.72614692,-8.59999963,3.771349282,,4.24E+00,1.64E+00,2.26E-04,-1.28E-03,1.30E-03
4.30664157,2.600921096,-7.433223823,-21.23023912,-8.599038882,1.682204288,,4.24E+00,1.64E+00,2.26E-04,-1.28E-03,1.30E-03
2.033784819,2.849409784,-7.824511876,-20.82528972,-8.594940478,-0.161636313,,4.24E+00,2.22E+00,2.55E-04,-1.72E-03,1.74E-03
0.728485466,2.860971596,-7.993032203,-20.60900119,-8.580610017,-0.074449512,,4.24E+00,2.22E+00,2.55E-04,-1.72E-03,1.74E-03
10.59617922,0.946874658,-9.541041981,-19.05912406,-8.580049813,0.570542403,,4.24E+00,2.15E+00,2.48E-04,-1.64E-03,1.66E-03
7.3505398,1.443609628,-10.76819555,-17.82551749,-8.578113911,3.728085385,,4.24E+00,2.08E+00,2.39E-04,-1.56E-03,1.58E-03
6.015886044,1.98736369,-9.230292712,-19.35571089,-8.575801079,3.666073039,,4.24E+00,2.08E+00,2.39E-04,-1.56E-03,1.58E-03
0.973609986,2.861697682,-7.967183809,-20.60176887,-8.570685805,-0.098784823,,4.24E+00,1.86E+00,2.29E-04,-1.40E-03,1.42E-03
9.494698664,0.99740798,-10.29200561,-18.26734443,-8.56780501,0.981558262,,4.24E+00,7.53E-01,1.51E-04,-6.65E-04,6.82E-04
3.723472778,2.73247733,-7.217121555,-21.3241367,-8.562377476,0.788645729,,4.24E+00,7.53E-01,1.51E-04,-6.65E-04,6.82E-04
6.876365793,1.63707831,-10.17702561,-18.33392776,-8.553286011,3.787614654,,4.24E+00,2.85E+00,2.38E-04,-2.28E-03,2.29E-03
6.17576783,1.926876177,-9.396418303,-19.08646247,-8.544864232,3.693562326,,4.25E+00,3.65E+00,3.38E-05,-2.60E-03,2.60E-03
6.56658441,1.767283126,-9.827033986,-18.63083395,-8.53736038,3.751680229,,4.25E+00,3.65E+00,3.38E-05,-2.60E-03,2.60E-03
10.96571705,0.945743869,-9.342538963,-19.08313483,-8.527702138,0.467162701,,4.25E+00,5.38E-01,1.17E-04,-4.88E-04,5.02E-04
5.930128405,2.009514693,-8.740754919,-19.68453726,-8.527587653,3.642122742,,4.25E+00,2.65E+00,2.59E-04,-2.13E-03,2.14E-03
6.124734141,1.950069522,-9.322823008,-19.10193696,-8.527427989,3.681372744,,4.25E+00,2.47E+00,2.66E-04,-1.97E-03,1.98E-03
1.35460136,2.865769414,-7.886916521,-20.53738352,-8.527290012,-0.134139163,,4.25E+00,2.47E+00,2.66E-04,-1.97E-03,1.98E-03
6.542008914,1.779209074,-9.789732902,-18.62490519,-8.524391426,3.745931246,,4.26E+00,2.29E+00,2.62E-04,-1.80E-03,1.82E-03
4.286111719,2.617339562,-7.346156442,-21.0598318,-8.521796471,1.638045696,,4.26E+00,2.29E+00,2.62E-04,-1.80E-03,1.82E-03
6.481963126,1.804666677,-9.720608256,-18.67829778,-8.519671812,3.736926561,,4.26E+00,3.22E-01,7.56E-05,-3.00E-04,3.09E-04
2.224187952,2.855529845,-7.701158052,-20.69734295,-8.519550301,-0.157833876,,4.26E+00,3.26E+00,1.57E-04,-2.49E-03,2.49E-03
6.158550952,1.937838467,-9.353918618,-19.03434493,-8.516479066,3.685935459,,4.26E+00,3.26E+00,1.57E-04,-2.49E-03,2.49E-03
7.897822699,1.263844186,-11.324523,-17.03354689,-8.507420966,3.085991847,,4.26E+00,1.07E-01,2.70E-05,-1.02E-04,1.06E-04
4.621521402,2.522201437,-7.600582621,-20.75249514,-8.505923329,2.134919965,,4.26E+00,1.07E-01,2.70E-05,-1.02E-04,1.06E-04
