X,Y,u_x,u_y,,,X1,Y1,sigma_xx,sigma_yy,sigma_xy
5.104345091,3.154551123,0.000180961,-0.002021736,,,6.127775976,2.174016466,-7.200343177,-14.96994286,3.180630562
5.104345091,3.154551123,0.000180961,-0.002021736,,,6.129801552,2.341453918,-6.202435177,-11.86276294,2.785258832
5.104345091,3.154551123,0.000180961,-0.002021736,,,6.130889617,1.602492632,-11.40219068,-25.35702891,4.071024356
5.104345091,3.154551123,0.000180961,-0.002021736,,,6.132394915,2.6829468,-4.329315388,-5.483606368,2.051862627
5.112794347,2.973023543,0.00023846,-0.001968067,,,6.13428381,0.880759807,-16.36412906,-38.27672531,4.976358663
5.112797694,2.760287062,0.000285338,-0.001880695,,,6.13500913,0.835384624,-16.69563094,-39.08274658,5.043756811
5.112797694,2.760287062,0.000285338,-0.001880695,,,6.135337966,1.437510017,-12.467591,-28.29181348,4.261338497
5.114825913,2.528003869,0.000310689,-0.001748375,,,6.138298625,2.078362192,-7.763899509,-16.63534502,3.416550621
5.114972483,3.22255651,0.000154323,-0.002027239,,,6.13993239,2.595177468,-4.774194944,-7.055078508,2.228345844
5.114972483,3.22255651,0.000154323,-0.002027239,,,6.140689273,0.022842258,-22.94647628,-53.5668902,6.760773806
5.115637336,2.299658454,0.000308881,-0.001583367,,,6.145649726,2.708305765,-4.171386179,-4.886289251,1.990129173
5.115637336,2.299658454,0.000308881,-0.001583367,,,6.14611286,2.437197212,-5.622132438,-9.940921516,2.562651856
5.115637336,2.299658454,0.000308881,-0.001583367,,,6.147146835,1.128951037,-14.56502684,-33.73254742,4.638448187
5.115637336,2.299658454,0.000308881,-0.001583367,,,6.150723113,2.328013698,-6.23233,-11.92416096,2.80533981
5.115637336,2.299658454,0.000308881,-0.001583367,,,6.152280499,0.964210414,-15.73250985,-36.64211283,4.859117753
5.115637336,2.299658454,0.000308881,-0.001583367,,,6.152863803,1.98144618,-9.115695467,-18.2855954,3.638219246
5.117735773,1.774441369,0.000268931,-0.001217708,,,6.15374777,2.666079138,-4.372788708,-5.602527856,2.071260399
5.121154571,2.074914614,0.000280493,-0.001386615,,,6.155682746,0.751369676,-17.2834089,-40.42597855,5.176168033
5.125599876,3.290561897,0.000124979,-0.002028639,,,6.155695566,2.760754178,-3.883685543,-3.809357057,1.874884051
5.125599876,3.290561897,0.000124979,-0.002028639,,,6.155833773,0.58550593,-18.52249463,-43.39423451,5.457596807
5.134965695,3.093617157,0.000200808,-0.00199033,,,6.157070513,2.904171231,-3.17029131,-1.097784247,1.579045304
5.134965695,3.093617157,0.000200808,-0.00199033,,,6.157768642,0.273574953,-20.90999109,-48.96393618,6.101637918
5.136227268,3.358567283,9.28549E-05,-0.002025868,,,6.160198247,0.107145863,-22.21439982,-51.92326342,6.524396103
5.136227268,3.358567283,9.28549E-05,-0.002025868,,,6.160590705,1.309943553,-13.29456701,-30.37772823,4.413938529
5.142623456,2.68079307,0.000297249,-0.001827076,,,6.162838414,1.256457867,-13.65784305,-31.31981931,4.479345877
5.143414951,2.912089576,0.00025363,-0.001930738,,,6.162921638,2.01592961,-8.091867711,-17.56642389,3.571355763
5.143414951,2.912089576,0.00025363,-0.001930738,,,6.164243823,2.091665472,-7.614516871,-16.16420221,3.37282938
5.144043277,2.450478766,0.000313711,-0.001686044,,,6.165231764,2.485426739,-5.313276497,-8.870503947,2.445808126
5.145833333,0,0,0,,,6.165880014,2.83089922,-3.511769424,-2.395969277,1.72272439
5.146164556,2.224743841,0.000303215,-0.001513252,,,6.166324705,2.54628719,-4.980079008,-7.726068029,2.314073664
5.146164556,2.224743841,0.000303215,-0.001513252,,,6.169540696,2.50868346,-5.176805298,-8.398005608,2.392710267
5.146854661,3.42657267,5.78606E-05,-0.002018852,,,6.170965888,2.882669981,-3.246380274,-1.373392586,1.611677719
5.146854661,3.42657267,5.78606E-05,-0.002018852,,,6.175118583,2.238400679,-6.699157087,-13.36385917,3.003780882
5.146854661,3.42657267,5.78606E-05,-0.002018852,,,6.175265633,0.457004786,-19.45897775,-45.54942009,5.704125121
5.149098715,0.220733794,6.57227E-05,-0.000192562,,,6.175567108,0.402866263,-19.87159705,-46.51733463,5.815438502
5.151681791,2,0.000265628,-0.001307862,,,6.177861484,2.709493399,-4.098854096,-4.566141902,1.963462787
5.151681791,2,0.000265628,-0.001307862,,,6.178981854,2.189008795,-6.984100803,-14.24162132,3.122072651
5.152364097,0.441467588,0.000121526,-0.000373575,,,6.179048073,2.264771312,-6.534398287,-12.84131905,2.938822254
5.152364097,0.441467588,0.000121526,-0.000373575,,,6.181408348,2.61999277,-4.555977662,-6.210464673,2.147590533
5.152364097,0.441467588,0.000121526,-0.000373575,,,6.182495189,2.6836918,-4.221911232,-5.00723826,2.01352908
5.152364097,0.441467588,0.000121526,-0.000373575,,,6.182830171,2.761754619,-3.822763696,-3.538757587,1.851513501
5.152364097,0.441467588,0.000121526,-0.000373575,,,6.190232783,1.963362186,-9.173865887,-18.29353097,3.646970852
5.152364097,0.441467588,0.000121526,-0.000373575,,,6.190384594,2.420938943,-5.614733618,-9.842526503,2.572620434
5.155579873,0.659932094,0.000167483,-0.000541079,,,6.193014619,2.831899661,-3.450803803,-2.124346636,1.69820341
5.155860119,1.92901379,0.000267982,-0.001278096,,,6.193389482,1.855231192,-9.788872587,-20.24387771,3.771728375
5.155860119,1.92901379,0.000267982,-0.001278096,,,6.193721439,2.031722066,-7.910595224,-17.0084225,3.518245072
5.158795649,0.878396601,0.000204619,-0.000696762,,,6.197413856,2.312705156,-6.212414199,-11.78933649,2.816207049
5.158795649,0.878396601,0.000204619,-0.000696762,,,6.203177646,2.883857615,-3.173630209,-1.05018343,1.581615217
5.160674939,1.085815056,0.000231976,-0.000833579,,,6.205235926,1.496013535,-12.00082026,-26.66072467,4.191285414
5.161497523,1.690855157,0.000269781,-0.001170452,,,6.205624655,2.634829359,-4.427160678,-5.709661561,2.098740583
5.161497523,1.690855157,0.000269781,-0.001170452,,,6.207174382,2.125344968,-7.298063468,-15.16698791,3.268971672
5.162025876,1.492044334,0.000264107,-0.001070063,,,6.210877249,1.33736361,-13.04764245,-29.47392115,4.3815919
5.162554229,1.293233511,0.000251899,-0.000959457,,,6.211306155,2.407498723,-5.642673781,-9.903164549,2.59016688
5.162554229,1.293233511,0.000251899,-0.000959457,,,6.214017379,1.229926178,-13.77695258,-31.38110892,4.514093787
5.162554229,1.293233511,0.000251899,-0.000959457,,,6.215547568,2.556751788,-4.818364026,-7.079989461,2.258133688
5.162554229,1.293233511,0.000251899,-0.000959457,,,6.217643677,1.071490691,-14.87811094,-34.19871583,4.717865526
5.162554229,1.293233511,0.000251899,-0.000959457,,,6.219186532,2.015792456,-7.942063026,-17.07916944,3.551059079
5.162554229,1.293233511,0.000251899,-0.000959457,,,6.224487108,0.64337331,-17.96895755,-41.83213775,5.36005901
5.165586299,3.03268319,0.000219279,-0.001957406,,,6.225755711,1.981916006,-9.028608745,-17.64476045,3.612688941
5.165586299,3.03268319,0.000219279,-0.001957406,,,6.225943235,0.483857977,-19.15534629,-44.68635729,5.653693533
5.169812601,2.835551159,0.000270738,-0.001887674,,,6.226781085,0.375577166,-19.97036522,-46.62547921,5.87646489
5.169812601,2.835551159,0.000270738,-0.001887674,,,6.227797745,0.215517982,-21.19031433,-49.4934362,6.247172558
5.172449218,2.601299078,0.000306285,-0.00177058,,,6.233494733,2.481268521,-5.186166181,-8.326336151,2.410798348
5.172449218,2.601299078,0.000306285,-0.00177058,,,6.2352141,2.766722387,-3.688809625,-2.958532032,1.79888783
5.173260641,2.372953663,0.000313763,-0.001621058,,,6.238609909,2.508876805,-5.025173435,-7.763866579,2.346348248
5.173260641,2.372953663,0.000313763,-0.001621058,,,6.239763875,2.571588377,-4.687154905,-6.58007077,2.208829868
5.176691776,2.149829227,0.000294515,-0.001440815,,,6.240345586,2.09110631,-7.420955298,-15.5064043,3.342530554
5.176691776,2.149829227,0.000294515,-0.001440815,,,6.243087483,2.820950048,-3.400888501,-1.863789662,1.6788659
5.182490231,3.188797636,0.000163104,-0.00198022,,,6.244249336,2.374153363,-5.754092525,-10.22576689,2.646163492
5.182490231,3.188797636,0.000163104,-0.00198022,,,6.245991929,2.73017374,-3.851133654,-3.546051607,1.866729008
5.193117624,3.256803023,0.000134006,-0.001981619,,,6.249895279,2.708438937,-3.953634843,-3.918547566,1.909343384
5.196206903,2.971749223,0.00023632,-0.001922988,,,6.253523486,2.664771251,-4.170204087,-4.705532325,1.998888726
5.196206903,2.971749223,0.00023632,-0.001922988,,,6.25358422,2.18846065,-6.802178428,-13.58983256,3.087269504
5.199621869,1.845427578,0.000270779,-0.001233722,,,6.258330926,2.465313504,-5.217758805,-8.397780494,2.429582592
5.199638363,2.756057167,0.000285746,-0.001838832,,,6.261796922,2.077687494,-7.446502572,-15.56525353,3.367953733
5.200114608,2.295971449,0.000310723,-0.001554592,,,6.263756284,1.310958726,-13.16143248,-29.51552519,4.413121588
5.200114608,2.295971449,0.000310723,-0.001554592,,,6.26418867,1.895410387,-9.471635959,-18.89938701,3.703142212
5.201666582,2.523773975,0.000312228,-0.00171269,,,6.264208004,2.85563634,-3.18460039,-1.012399597,1.587872871
5.203745016,3.324808409,0.000102076,-0.001978853,,,6.264648704,1.25700698,-13.52761817,-30.48066835,4.480216549
5.207218996,2.074914614,0.000282665,-0.001366075,,,6.266053515,1.782957214,-10.13001536,-20.9407558,3.839394515
5.207218996,2.074914614,0.000282665,-0.001366075,,,6.267357327,2.526489467,-4.867216473,-7.171173014,2.287283791
5.213110836,3.127863669,0.000184428,-0.001951403,,,6.271618893,2.237691637,-6.468590508,-12.5162819,2.955337693
5.214372409,3.392813796,6.72271E-05,-0.001971855,,,6.271943034,1.604370325,-11.22443723,-24.14105329,4.054839356
5.215174358,0.110366897,3.45221E-05,-9.70E-05,,,6.272016222,2.312157011,-6.039292086,-11.12896555,2.774717568
5.218439739,0.331100691,9.5858E-05,-0.000282469,,,6.275548382,2.26406227,-6.30627228,-11.99138895,2.888544525
5.218439739,0.331100691,9.5858E-05,-0.000282469,,,6.277260581,0.456840134,-19.25539403,-44.7846387,5.707900529
5.219792958,0.547559058,0.000146434,-0.000452971,,,6.277796957,0.402697846,-19.65770919,-45.75589547,5.819179362
5.219792958,0.547559058,0.000146434,-0.000452971,,,6.279226349,1.439425448,-12.28297858,-27.06795938,4.254485045
5.223008734,0.766023565,0.0001884,-0.000613276,,,6.279915801,2.615880974,-4.367475202,-5.379649724,2.083025563
5.224585623,1.585149745,0.000269502,-0.001107883,,,6.285509843,1.128966387,-14.38573989,-32.61754325,4.643224323
5.225113976,1.386338922,0.00026046,-0.001003523,,,6.287407919,2.406939561,-5.471945598,-9.223168435,2.54267129
5.225113976,1.386338922,0.00026046,-0.001003523,,,6.287917407,0.964225462,-15.5429587,-35.56502562,4.865200095
5.225556267,0.978965046,0.000220841,-0.000758055,,,6.288417777,1.726279905,-10.44567262,-21.78369254,3.90310743
5.226827507,2.910815256,0.000251874,-0.001887094,,,6.288461429,2.48083823,-5.065825217,-7.832291491,2.373747644
5.226827507,2.910815256,0.000251874,-0.001887094,,,6.289513714,2.013303281,-7.766805973,-16.51015812,3.528106649
5.226827507,2.910815256,0.000251874,-0.001887094,,,6.289673355,1.688207247,-10.67812044,-22.46675271,3.94947418
5.226827507,2.910815256,0.000251874,-0.001887094,,,6.291319653,0.751384724,-17.06709132,-39.3708272,5.182004164
5.226827507,2.910815256,0.000251874,-0.001887094,,,6.292372655,2.51440591,-4.876477388,-7.168018431,2.29586186
5.226827507,2.910815256,0.000251874,-0.001887094,,,6.294112545,1.911039791,-9.34518253,-18.35325248,3.673249115
5.227435557,1.186383501,0.000244669,-0.000888066,,,6.294196781,0.585521281,-18.27256113,-42.33688139,5.4627581
5.227435557,1.186383501,0.000244669,-0.000888066,,,6.295047472,1.984766369,-8.928407622,-16.98812319,3.581079008
5.229464125,2.676563175,0.000297898,-0.001787086,,,6.296773953,0.107145863,-21.83962078,-50.94248787,6.531380869
5.230641828,2.221056836,0.000304841,-0.001486083,,,6.297089318,0.273574953,-20.5812993,-47.9394555,6.10660388
5.230883945,2.446248871,0.000315239,-0.001652123,,,6.300378049,2.172748262,-6.776752567,-13.46457709,3.102053374
5.230883945,2.446248871,0.000315239,-0.001652123,,,6.305004795,2.789991392,-3.425010395,-1.869875579,1.691129726
5.237746216,2,0.000267547,-0.001289049,,,6.307795863,2.062401513,-7.417110388,-15.44251029,3.386629962
5.237746216,2,0.000267547,-0.001289049,,,6.309734057,0.880779272,-16.10702623,-36.89440075,4.984250653
5.237746216,2,0.000267547,-0.001289049,,,6.310459377,0.835404089,-16.43118658,-37.70641965,5.051643576
5.237746216,2,0.000267547,-0.001289049,,,6.31095726,2.595325056,-4.407452608,-5.479042502,2.103455417
5.237746216,2,0.000267547,-0.001289049,,,6.312789312,2.420017311,-5.341446458,-8.747810297,2.495133635
5.237746216,2,0.000267547,-0.001289049,,,6.317353882,0.022842258,-22.42283361,-52.31471006,6.772349729
5.243383619,1.761841367,0.000272517,-0.001188294,,,6.321829385,2.159329445,-6.800826674,-13.52250407,3.124566231
5.24373144,3.066929702,0.000204338,-0.001921068,,,6.323314181,2.688040257,-3.901592354,-3.620789659,1.892813067
5.256653269,2.831321264,0.000270077,-0.001843133,,,6.323325186,2.326745495,-5.834061131,-10.39407586,2.707525994
5.256653269,2.831321264,0.000270077,-0.001843133,,,6.323770696,1.41718245,-12.37516572,-27.09925497,4.27768665
5.257737913,2.369266658,0.000315194,-0.001590088,,,6.32816076,1.151778767,-14.1717163,-31.85932171,4.612209205
5.259289887,2.597069183,0.000307095,-0.001732466,,,6.332029722,2.585146084,-4.414541244,-5.475727742,2.109155881
5.259289887,2.597069183,0.000307095,-0.001732466,,,6.333752985,1.928543819,-9.195437993,-17.68641537,3.635424502
5.260635372,3.223044148,0.000142822,-0.001934755,,,6.336268204,2.760272869,-3.50771102,-2.138747755,1.727329451
5.260635372,3.223044148,0.000142822,-0.001934755,,,6.33742559,0.562761936,-18.36030906,-42.41495902,5.502311372
5.261169048,2.146142222,0.000295873,-0.001415254,,,6.34006417,0.296420926,-20.31058102,-47.20812406,6.050801008
5.271262764,3.291049535,0.000111154,-0.001932004,,,6.340171553,2.738538066,-3.608963826,-2.512297354,1.770399617
5.274352044,3.005995735,0.000222784,-0.001889235,,,6.34294814,2.234664918,-6.30897646,-11.9332775,2.920792387
5.274352044,3.005995735,0.000222784,-0.001889235,,,6.34429983,2.815590426,-3.213738057,-1.019697199,1.602465668
5.28125,0,0,0,,,6.347612876,2.265969757,-6.118411246,-11.30813689,2.839917387
5.281507966,1.916413788,0.000271252,-0.00124653,,,6.34870658,2.339823245,-5.699975955,-9.920103639,2.659181309
5.281507966,1.916413788,0.000271252,-0.00124653,,,6.354205701,2.125517194,-6.916019631,-13.86202371,3.194390877
5.281890157,3.359054922,7.65253E-05,-0.001925032,,,6.358181689,1.801921915,-9.901692496,-19.80173507,3.788305413
5.284515382,0.220733794,6.71411E-05,-0.000189829,,,6.359526502,2.483869181,-4.888605834,-7.124332286,2.314451663
5.284515382,0.220733794,6.71411E-05,-0.000189829,,,6.362821248,2.51214599,-4.730471883,-6.563242861,2.247691302
5.28459188,2.292284444,0.000312051,-0.001525361,,,6.363305485,2.435496983,-5.140175632,-7.996837296,2.422912671
5.28459188,2.292284444,0.000312051,-0.001525361,,,6.365513915,1.579588077,-11.26623893,-23.80029739,4.068896515
5.286329748,0.439237966,0.000123486,-0.000366264,,,6.367094314,2.688665167,-3.804052877,-3.201951002,1.854603343
5.286329748,0.439237966,0.000123486,-0.000366264,,,6.368413233,2.218735308,-6.336289943,-12.00133354,2.945040036
5.286479031,2.751827272,0.000285431,-0.001796236,,,6.376410938,0.990215724,-15.23609669,-34.38544105,4.825517877
5.286479031,2.751827272,0.000285431,-0.001796236,,,6.37774338,2.281494484,-5.955968761,-10.74672547,2.781719491
5.287145369,1.678255155,0.00027316,-0.001141826,,,6.378760105,2.568134616,-4.399957367,-5.363839829,2.10927614
5.287145369,1.678255155,0.00027316,-0.001141826,,,6.380646604,0.725237156,-17.11223393,-39.14203607,5.219543514
5.287221819,0.653650529,0.000169489,-0.000528103,,,6.381376403,2.062401513,-7.218435314,-14.79244138,3.348019859
5.287221819,0.653650529,0.000169489,-0.000528103,,,6.384692261,2.013303281,-7.504596068,-15.67364365,3.481210585
5.287673723,1.479444332,0.000267365,-0.001043813,,,6.38631203,0.133392496,-21.39912971,-49.81850506,6.453240367
5.287673723,1.479444332,0.000267365,-0.001043813,,,6.388105563,1.817551318,-9.769942431,-19.25606623,3.75741606
5.28850725,2.51954408,0.000313124,-0.001676407,,,6.388166776,2.678486195,-3.810168804,-3.197728138,1.85862009
5.28850725,2.51954408,0.000313124,-0.001676407,,,6.390226019,1.984766369,-8.805717931,-16.15360561,3.535647549
5.290437595,0.872115035,0.000207407,-0.000681067,,,6.391072372,2.373500631,-5.412400616,-8.904979879,2.548527496
5.290437595,0.872115035,0.000207407,-0.000681067,,,6.395464679,1.307617031,-13.01884641,-28.48684074,4.407089194
5.291255976,3.162110182,0.000165709,-0.001908608,,,6.396216438,1.262169052,-13.32609076,-29.30409467,4.464845717
5.291696268,2.071227609,0.000283708,-0.001342122,,,6.396888784,2.159329445,-6.60593031,-12.85265741,3.08027665
5.291696268,2.071227609,0.000283708,-0.001342122,,,6.39898989,2.234801711,-6.166946374,-11.42674825,2.88448908
5.291985621,1.289608275,0.000255658,-0.000940092,,,6.402267248,2.784312814,-3.245931286,-1.068310883,1.617840766
5.291985621,1.289608275,0.000255658,-0.000940092,,,6.4036553,2.266256048,-5.977246713,-10.79725721,2.802059094
5.292316885,1.07953349,0.000235284,-0.000815197,,,6.406417017,1.856269841,-9.517632048,-18.3848544,3.699136076
5.292316885,1.07953349,0.000235284,-0.000815197,,,6.406900953,2.758511215,-3.36516118,-1.512390141,1.669165014
5.3151191,2.217369831,0.000305988,-0.001458515,,,6.407333525,1.928543819,-9.099156896,-17.04351403,3.602253953
5.315361218,2.442561867,0.00031613,-0.00161889,,,6.408278105,0.452597628,-19.02336483,-43.86591064,5.706660761
5.316304793,2.672333281,0.000297847,-0.001746435,,,6.408729938,0.406989139,-19.35155373,-44.68977694,5.799976934
5.316304793,2.672333281,0.000297847,-0.001746435,,,6.410058262,1.557345078,-11.3521984,-23.82752279,4.087653399
5.320327791,2,0.000269064,-0.001270555,,,6.414179472,1.39167861,-12.4311798,-26.80578083,4.297831104
5.320327791,2,0.000269064,-0.001270555,,,6.417705737,1.178496404,-13.87094334,-30.64221779,4.570235754
5.320613567,2.908132205,0.000249332,-0.001836591,,,6.419061854,1.013028104,-15.01738506,-33.62760542,4.790298633
5.320613567,2.908132205,0.000249332,-0.001836591,,,6.422158485,2.640293899,-3.930831469,-3.601847562,1.912889865
5.32187658,3.101176215,0.000187141,-0.001880937,,,6.422646009,2.172863495,-6.460300091,-12.36978013,3.02848002
5.32187658,3.101176215,0.000187141,-0.001880937,,,6.423768729,2.340432728,-5.514877494,-9.226761736,2.604327868
5.325269716,1.832827577,0.000273905,-0.001202968,,,6.423875413,0.702477811,-17.20454434,-39.21430208,5.251982932
5.325269716,1.832827577,0.000273905,-0.001202968,,,6.423877507,1.730971647,-10.24468763,-20.53607164,3.858503294
5.338780513,3.257290661,0.000120052,-0.001885389,,,6.425368015,1.685775217,-10.52120875,-21.35131796,3.917461552
5.338780513,3.257290661,0.000120052,-0.001885389,,,6.427259877,0.536616369,-18.38300022,-42.19602338,5.541361133
5.342215185,2.365579653,0.000316075,-0.001558654,,,6.429286882,0.156238469,-21.11764129,-49.08972318,6.385928021
5.34564632,2.142455217,0.000296791,-0.001389349,,,6.429379283,0.322681266,-19.91481469,-46.06452241,5.979844609
5.34564632,2.142455217,0.000296791,-0.001389349,,,6.431916281,2.746427657,-3.371894009,-1.506816885,1.67288406
5.346130555,2.592839289,0.000307233,-0.001693761,,,6.432034869,2.077687494,-6.989677884,-14.05890295,3.276938057
5.346130555,2.592839289,0.000307233,-0.001693761,,,6.436888721,2.436094458,-4.964791215,-7.311370213,2.36488037
5.346130555,2.592839289,0.000307233,-0.001693761,,,6.4399763,0.885024388,-15.88656069,-35.77763869,4.968502411
5.346130555,2.592839289,0.000307233,-0.001693761,,,6.440837334,0.831159059,-16.26527714,-36.74724129,5.048065992
5.346130555,2.592839289,0.000307233,-0.001693761,,,6.445596465,2.327596145,-5.531929006,-9.268723237,2.619527203
5.346130555,2.592839289,0.000307233,-0.001693761,,,6.448567939,0.027116271,-21.99934636,-51.29756805,6.744931568
5.349407905,3.325296048,8.57133E-05,-0.001878453,,,6.45234334,2.568732091,-4.231755448,-4.671294135,2.046364182
5.350233469,1.572549743,0.000272539,-0.001080251,,,6.454708536,2.484642033,-4.6653493,-6.234069808,2.236825652
5.350233469,1.572549743,0.000272539,-0.001080251,,,6.455778203,2.015792456,-7.29089695,-14.9994677,3.434203291
5.350439329,2.828638214,0.000268099,-0.001794896,,,6.457792094,2.091221543,-6.839943374,-13.57754756,3.224023676
5.350591024,0.110366897,3.52372E-05,-9.57E-05,,,6.457903747,2.756918671,-3.263092639,-1.065275077,1.626746107
5.350591024,0.110366897,3.52372E-05,-9.57E-05,,,6.458003282,2.512918842,-4.509251398,-5.671040318,2.168721259
5.352405391,0.328871069,9.7155E-05,-0.000276491,,,6.459400435,1.749525467,-10.08414074,-19.88880115,3.821174832
5.353758609,0.545329436,0.000148694,-0.000444175,,,6.462347382,1.981916006,-8.723155197,-15.57100987,3.500219383
5.354545367,1.382713686,0.000263956,-0.00098253,,,6.463164963,1.817551318,-9.669559497,-18.60439155,3.727321922
5.35465068,0.759741999,0.000190606,-0.00059886,,,6.463228926,2.679095679,-3.643087957,-2.486505799,1.791378993
5.35465068,0.759741999,0.000190606,-0.00059886,,,6.464350491,1.911039791,-9.12142295,-16.86748417,3.597932533
5.356866949,1.182758264,0.00024807,-0.000869931,,,6.472244485,2.238364565,-5.959774532,-10.69901252,2.824446274
5.357198213,0.97268348,0.000223658,-0.000740877,,,6.475024759,2.18900117,-6.230775314,-11.59771541,2.950748929
5.357198213,0.97268348,0.000223658,-0.000740877,,,6.476174543,2.264861131,-5.801920209,-10.1670056,2.753771588
5.364089541,1.916413788,0.000272803,-0.001228735,,,6.47824705,1.659370333,-10.61575542,-21.38053478,3.935727418
5.368138103,3.003312685,0.00021857,-0.001835044,,,6.48088658,1.5000354,-11.63144926,-24.27090631,4.145245442
5.369031466,1.749241365,0.000275468,-0.001158374,,,6.483033496,2.421399646,-4.933726971,-7.163930948,2.362402311
5.369031466,1.749241365,0.000275468,-0.001158374,,,6.485120299,2.68793312,-3.55042247,-2.114926578,1.752258495
5.369069153,2.288597439,0.000312863,-0.001495721,,,6.48635486,2.03185886,-7.109610153,-14.42938055,3.370379053
5.369069153,2.288597439,0.000312863,-0.001495721,,,6.487979467,1.071231175,-14.51886185,-32.01031431,4.702272325
5.369401117,3.196356694,0.000144591,-0.001861984,,,6.490607625,0.91210519,-15.62336002,-34.87877406,4.922033535
5.369401117,3.196356694,0.000144591,-0.001861984,,,6.49215468,0.804141216,-16.37784579,-36.82801898,5.081134839
5.372984523,2.515857075,0.000313352,-0.001640848,,,6.493459427,2.313288246,-5.491463898,-9.101280089,2.618383867
5.372984523,2.515857075,0.000313352,-0.001640848,,,6.493555391,1.817551318,-9.627664374,-18.33972126,3.713967724
5.374277843,2.071227609,0.000285036,-0.001321547,,,6.494092423,0.644627783,-17.4970142,-39.71344601,5.337366425
5.380265091,2.749144222,0.000283926,-0.001750263,,,6.494740919,1.911039791,-9.078800827,-16.60064839,3.58210299
5.399596373,2.213682826,0.000306655,-0.001430592,,,6.495477212,1.749525467,-10.0349957,-19.57630664,3.807247837
5.399596373,2.213682826,0.000306655,-0.001430592,,,6.498355491,0.214309148,-20.52484563,-47.52307034,6.222405715
5.39983849,2.438874862,0.000316439,-0.00158519,,,6.49842416,1.981916006,-8.672063685,-15.25220228,3.479014294
5.39983849,2.438874862,0.000316439,-0.00158519,,,6.499583811,0.054236951,-21.65445713,-50.43560556,6.653641223
5.402909366,2,0.000270256,-0.001251653,,,6.502195461,2.125885489,-6.518409182,-12.53359582,3.100319678
5.402909366,2,0.000270256,-0.001251653,,,6.502273906,2.586528419,-4.027373903,-3.871519895,1.96241771
5.407851291,1.832827577,0.000275472,-0.001185883,,,6.504861232,2.408563062,-4.949640066,-7.204986983,2.375143017
5.410090853,2.66965023,0.000296731,-0.001702723,,,6.510819225,2.016066404,-7.133681095,-14.50637319,3.399517045
5.410090853,2.66965023,0.000296731,-0.001702723,,,6.516006366,2.730094418,-3.271185348,-1.028184354,1.631760407
5.412793216,1.665655154,0.000275908,-0.001112758,,,6.524165279,2.595365861,-3.932778453,-3.500618772,1.922748731
5.412793216,1.665655154,0.000275908,-0.001112758,,,6.524844045,2.681747562,-3.494205955,-1.860284395,1.72951043
5.412793216,1.665655154,0.000275908,-0.001112758,,,6.525061769,2.482759359,-4.510839239,-5.619716481,2.181240719
5.412793216,1.665655154,0.000275908,-0.001112758,,,6.528972994,2.516327038,-4.327455035,-4.949632965,2.099374467
5.412793216,1.665655154,0.000275908,-0.001112758,,,6.529393438,1.686689027,-10.37552114,-20.43809525,3.880642382
5.412793216,1.665655154,0.000275908,-0.001112758,,,6.529703194,1.731647731,-10.09714497,-19.60862789,3.818160162
5.414399626,2.905449155,0.000245876,-0.00178518,,,6.535107362,2.0923384,-6.621021933,-12.86587668,3.169359861
5.414399626,2.905449155,0.000245876,-0.00178518,,,6.539275776,2.375882073,-5.039957065,-7.504489687,2.425850756
5.41566264,3.098493164,0.000181072,-0.001823001,,,6.54236318,0.885405748,-15.73518163,-34.94680318,4.950822116
5.416666667,0,0,0,,,6.543049201,0.831307103,-16.11103872,-35.92647799,5.030233628
5.416666667,0,0,0,,,6.548968975,1.856269841,-9.319661812,-17.13932623,3.631943384
5.416666667,0,0,0,,,6.549800068,1.558314261,-11.16210856,-22.61762729,4.048715385
5.416925653,3.291537173,9.47508E-05,-0.001832182,,,6.549885482,1.928543819,-8.898815474,-15.79001701,3.525836075
5.416925653,3.291537173,9.47508E-05,-0.001832182,,,6.550816721,2.190096023,-6.024013378,-10.89329879,2.892253692
5.416925653,3.291537173,9.47508E-05,-0.001832182,,,6.55097369,2.467520923,-4.529038826,-5.667686388,2.194379334
5.416925653,3.291537173,9.47508E-05,-0.001832182,,,6.551015872,0.02712068,-21.69310712,-50.56030637,6.719082378
5.417105114,1.475819096,0.000270523,-0.001021133,,,6.551168011,1.392628698,-12.24798846,-25.63504049,4.268543713
5.418481033,0.218504172,6.77602E-05,-0.0001852,,,6.554694275,1.179446492,-13.68533149,-29.49170397,4.546370449
5.4202954,0.437008344,0.000125154,-0.000358814,,,6.55496046,2.526818052,-4.213056311,-4.510072474,2.051658159
5.4202954,0.437008344,0.000125154,-0.000358814,,,6.5550289,2.610185754,-3.787889109,-2.932256982,1.861008969
5.42118747,0.651420907,0.000171931,-0.000517741,,,6.555715702,2.079035119,-6.640284699,-12.93020355,3.191839752
5.421417012,1.285983039,0.000258832,-0.000920209,,,6.55880366,1.013997287,-14.81935366,-32.47127922,4.766607793
5.421417012,1.285983039,0.000258832,-0.000920209,,,6.562903709,0.702495787,-16.97760819,-38.11671022,5.225872604
5.421748277,1.075908254,0.000238298,-0.000798332,,,6.563548964,0.536633991,-18.129677,-41.14073264,5.512593581
5.422079541,0.865833469,0.000209708,-0.000665132,,,6.565577291,1.817551318,-9.525308237,-17.71060495,3.679611403
5.422079541,0.865833469,0.000209708,-0.000665132,,,6.56566837,0.322698887,-19.60823271,-45.03814821,5.947255777
