X,Y,ux,uy,sigma_xx,sigma_yy,sigma_xy,magnitude
4.3333335,3.6363637,-2.0656735e-05,-0.0024605803,-2.6705637,-3.840041,1.141434,0.002460667
4.3333335,3.6767676,-3.6660582e-05,-0.0024649724,-2.5934396,-3.188715,1.152906,0.002465245
4.3333335,3.7171717,-5.30947e-05,-0.0024682153,-2.52818,-2.5443141,1.16884,0.0024687862
4.3333335,3.7575758,-6.9942325e-05,-0.002470348,-2.4755845,-1.9081917,1.189476,0.002471338
4.3333335,3.7979798,-8.717924e-05,-0.0024713408,-2.4364913,-1.2817829,1.2150226,0.002472878
4.4646463,0.04040404,-2.0638108e-05,-4.2747706e-06,-27.46665,-62.63981,6.7105627,2.1076175e-05
4.4646463,0.08080808,-9.579584e-06,-4.151836e-05,-26.996199,-62.00314,6.611791,4.2609183e-05
4.4646463,0.121212125,1.1902303e-06,-7.844344e-05,-26.531069,-61.36615,6.5143557,7.845247e-05
4.4646463,0.16161616,1.1684373e-05,-0.000115044415,-26.071209,-60.728577,6.4181976,0.00011563625
4.4646463,0.2020202,2.191402e-05,-0.00015132315,-25.61653,-60.090084,6.3232765,0.00015290167
4.4646463,0.24242425,3.1854957e-05,-0.00018727034,-25.166939,-59.450413,6.229525,0.00018996031
4.4646463,0.28282827,4.15463e-05,-0.0002228953,-24.722336,-58.80926,6.1368647,0.00022673422
4.4646463,0.32323232,5.0935894e-05,-0.00025818124,-24.282625,-58.166393,6.0452266,0.0002631578
4.4646463,0.36363637,6.0062855e-05,-0.00029313378,-23.847721,-57.521603,5.9545383,0.00029922393
4.4646463,0.4040404,6.892905e-05,-0.00032774545,-23.417501,-56.87468,5.8647265,0.00033491536
4.4646463,0.44444445,7.7512115e-05,-0.00036201626,-22.991934,-56.225586,5.775731,0.00037022142
4.4646463,0.4848485,8.58251e-05,-0.00039594062,-22.570889,-55.574158,5.6874905,0.00040513568
4.4646463,0.5252525,9.387545e-05,-0.00042952783,-22.154343,-54.920456,5.5999784,0.00043966665
4.4646463,0.56565654,0.00010164082,-0.00046275184,-21.742205,-54.26445,5.5131516,0.00047378277
4.4646463,0.6060606,0.00010913983,-0.0004956238,-21.334469,-53.606277,5.427012,0.0005074982
4.4646463,0.64646465,0.00011637062,-0.0005281456,-20.931065,-52.94604,5.34154,0.0005408141
4.4646463,0.68686867,0.00012332015,-0.0005603004,-20.531988,-52.2839,5.2567663,0.0005737111
4.4646463,0.72727275,0.00012999773,-0.0005920958,-20.137218,-51.620087,5.172715,0.0006061987
4.4646463,0.7676768,0.00013641454,-0.0006235223,-19.746761,-50.95483,5.0894227,0.00063827034
4.4646463,0.8080808,0.00014254451,-0.0006545838,-19.360638,-50.288387,5.00695,0.00066992454
4.4646463,0.8484849,0.00014841557,-0.0006852802,-18.978819,-49.620983,4.9253488,0.0007011677
4.4646463,0.8888889,0.00015401654,-0.0007156059,-18.601355,-48.9529,4.8446894,0.0007319925
4.4646463,0.9292929,0.00015933625,-0.00074554794,-18.22825,-48.284397,4.7650356,0.00076238427
4.4646463,0.969697,0.00016439706,-0.0007751286,-17.859539,-47.6157,4.686461,0.00079237035
4.4646463,1.010101,0.00016917661,-0.00080431625,-17.49521,-46.94696,4.609016,0.0008219157
4.4646463,1.050505,0.0001737047,-0.0008331463,-17.135279,-46.278316,4.5327635,0.0008510617
4.4646463,1.0909091,0.00017795525,-0.000861587,-16.77977,-45.609856,4.4577374,0.0008797729
4.4646463,1.1313131,0.000181932,-0.0008896459,-16.428617,-44.941555,4.383951,0.00090805785
4.4646463,1.1717172,0.0001856666,-0.00091733225,-16.081831,-44.273335,4.311408,0.00093593297
4.4646463,1.2121212,0.00018913113,-0.0009446256,-15.739385,-43.605103,4.2400775,0.0009633733
4.4646463,1.2525252,0.00019233488,-0.00097154826,-15.401287,-42.93671,4.169901,0.0009904032
4.4646463,1.2929293,0.00019527785,-0.000998091,-15.067499,-42.267906,4.100794,0.0010170147
4.4646463,1.3333334,0.0001979582,-0.0010242481,-14.738083,-41.598515,4.032643,0.0010432026
4.4646463,1.3737373,0.00020039454,-0.0010500215,-14.413126,-40.928375,3.9653108,0.001068973
4.4646463,1.4141414,0.00020256266,-0.0010754187,-14.092841,-40.257362,3.8986487,0.0010943294
4.4646463,1.4545455,0.00020447932,-0.0011004303,-13.777554,-39.585514,3.8325052,0.001119267
4.4646463,1.4949495,0.00020614453,-0.0011250786,-13.467736,-38.912846,3.7667475,0.0011438084
4.4646463,1.5353535,0.00020755455,-0.0011493657,-13.164063,-38.23947,3.7012827,0.0011679557
4.4646463,1.5757576,0.00020873733,-0.0011733044,-12.8675165,-37.565525,3.6360757,0.0011917276
4.4646463,1.6161616,0.00020967424,-0.0011969153,-12.579433,-36.891148,3.5711634,0.0012151417
4.4646463,1.6565657,0.0002103839,-0.0012202337,-12.301588,-36.216366,3.506646,0.0012382374
4.4646463,1.6969697,0.00021087937,-0.0012433194,-12.036491,-35.541298,3.4426694,0.0012610762
4.4646463,1.7373737,0.00021119788,-0.0012662224,-11.7873955,-34.86615,3.3793674,0.0012837149
4.4646463,1.7777778,0.00021136552,-0.0012890566,-11.558288,-34.19127,3.3167808,0.0013062704
4.4646463,1.8181819,0.00021140464,-0.0013119541,-11.35353,-33.517082,3.2547338,0.0013288775
4.4646463,1.8585858,0.00021140836,-0.0013351124,-11.176661,-32.84374,3.1927805,0.0013517465
4.4646463,1.8989899,0.00021144934,-0.0013587885,-11.028626,-32.170643,3.1302207,0.0013751425
4.4646463,1.939394,0.00021161139,-0.0013832916,-10.905871,-31.496845,3.06635,0.0013993838
4.4646463,1.979798,0.00021200813,-0.0014089607,-10.799362,-30.821827,3.0007532,0.001424822
4.4646463,2.020202,0.0002127327,-0.0014361572,-10.695864,-30.146704,2.9335916,0.0014518272
4.4646463,2.060606,0.00021386333,-0.001465166,-10.580825,-29.473236,2.8654284,0.0014806921
4.4646463,2.10101,0.00021543913,-0.001496125,-10.441748,-28.801414,2.7968175,0.0015115569
4.4646463,2.1414142,0.00021738186,-0.0015289765,-10.270814,-28.12853,2.7280197,0.0015443523
4.4646463,2.1818182,0.00021962635,-0.0015634578,-10.066351,-27.45179,2.6591802,0.0015788084
4.4646463,2.2222223,0.00022196583,-0.0015991647,-9.832436,-26.771414,2.5906692,0.0016144958
4.4646463,2.2626262,0.00022425689,-0.0016356353,-9.576385,-26.09021,2.523036,0.0016509373
4.4646463,2.3030303,0.00022632256,-0.001672443,-9.305723,-25.410793,2.456698,0.001687687
4.4646463,2.3434343,0.00022807904,-0.0017092023,-9.02638,-24.733782,2.391756,0.0017243528
4.4646463,2.3838384,0.00022937544,-0.0017456319,-8.742435,-24.058058,2.328053,0.0017606374
4.4646463,2.4242425,0.00023016147,-0.0017815381,-8.456737,-23.382124,2.265381,0.0017963442
4.4646463,2.4646466,0.00023037568,-0.001816731,-8.171399,-22.704905,2.2036288,0.0018312794
4.4646463,2.5050504,0.00022998825,-0.0018511154,-7.8882184,-22.026121,2.1428366,0.0018653478
4.4646463,2.5454545,0.00022898987,-0.001884615,-7.608666,-21.34597,2.0831745,0.0018984758
4.4646463,2.5858586,0.00022735074,-0.0019171741,-7.333938,-20.664911,2.0248737,0.0019306074
4.4646463,2.6262627,0.00022505596,-0.0019487534,-7.0649633,-19.983397,1.9681684,0.001961706
4.4646463,2.6666667,0.00022212788,-0.0019793268,-6.80238,-19.30169,1.9132625,0.0019917518
4.4646463,2.7070708,0.00021854974,-0.0020088796,-6.5465937,-18.619894,1.860306,0.0020207327
4.4646463,2.7474747,0.00021433271,-0.0020373967,-6.2978477,-17.937954,1.8094183,0.0020486396
4.4646463,2.7878788,0.0002094768,-0.0020648614,-6.0562844,-17.255812,1.7606851,0.0020754596
4.4646463,2.8282828,0.00020400807,-0.0020912662,-5.8219934,-16.57339,1.7141806,0.0021011934
4.4646463,2.868687,0.00019790605,-0.0021165982,-5.5950456,-15.890694,1.6699704,0.0021258304
4.4646463,2.909091,0.00019117258,-0.0021408573,-5.375473,-15.2077265,1.6281166,0.0021493759
4.4646463,2.9494948,0.00018385425,-0.0021640398,-5.163354,-14.524602,1.5886812,0.0021718359
4.4646463,2.989899,0.00017591938,-0.0021861251,-4.958696,-13.8413315,1.5517203,0.002193192
4.4646463,3.030303,0.00016739033,-0.0022071023,-4.7615247,-13.157993,1.5172756,0.0022134408
4.4646463,3.070707,0.0001582671,-0.0022269841,-4.571843,-12.474578,1.485384,0.002232601
4.4646463,3.1111112,0.00014857017,-0.002245767,-4.3896227,-11.791055,1.4560679,0.002250676
4.4646463,3.1515152,0.00013829581,-0.002263423,-4.2148557,-11.1073675,1.4293628,0.002267644
4.4646463,3.191919,0.0001274459,-0.0022799596,-4.047516,-10.4234295,1.4052807,0.002283519
4.4646463,3.2323232,0.000116029754,-0.0022953656,-3.887598,-9.739158,1.3838565,0.0022982964
4.4646463,3.2727273,0.0001040604,-0.0023096427,-3.735169,-9.054583,1.3651263,0.0023119857
4.4646463,3.3131313,9.153038e-05,-0.0023227762,-3.5902874,-8.369723,1.3491591,0.002324579
4.4646463,3.3535354,7.845089e-05,-0.0023347475,-3.4531121,-7.6847167,1.3360327,0.002336065
4.4646463,3.3939395,6.4821914e-05,-0.0023455825,-3.3238726,-6.9998713,1.3258697,0.002346478
4.4646463,3.4343433,5.065091e-05,-0.0023552459,-3.2028883,-6.315611,1.3188194,0.0023557905
4.4646463,3.4747474,3.5950914e-05,-0.00236376,-3.0905266,-5.6324997,1.3150581,0.0023640334
4.4646463,3.5151515,2.0720065e-05,-0.0023710951,-2.987315,-4.9513273,1.3148142,0.0023711857
4.4646463,3.5555556,4.9527735e-06,-0.0023772512,-2.8938007,-4.2729907,1.3183362,0.0023772563
4.4646463,3.5959597,-1.1319295e-05,-0.0023822356,-2.8106532,-3.5986118,1.3258965,0.0023822626
4.4646463,3.6363637,-2.8101727e-05,-0.0023860577,-2.7386248,-2.9294503,1.3377892,0.0023862233
4.4646463,3.6767676,-4.538335e-05,-0.002388699,-2.6785028,-2.2669284,1.3543364,0.00238913
4.4646463,3.7171717,-6.314367e-05,-0.0023901667,-2.6311655,-1.6125903,1.3758501,0.0023910007
4.4646463,3.7575758,-8.136593e-05,-0.0023904815,-2.5975225,-0.9681378,1.4026394,0.002391866
4.5959597,0.04040404,-2.1958724e-05,5.3998083e-06,-27.129553,-62.189423,6.9992895,2.2612907e-05
4.5959597,0.08080808,-1.0434538e-05,-3.1614676e-05,-26.661257,-61.54577,6.893779,3.329215e-05
4.5959597,0.121212125,7.8603625e-07,-6.83032e-05,-26.198545,-60.901882,6.7897396,6.8307716e-05
4.5959597,0.16161616,1.17290765e-05,-0.000104671344,-25.741375,-60.25752,6.687134,0.00010532645
4.5959597,0.2020202,2.2377819e-05,-0.00014070235,-25.289598,-59.612297,6.5859284,0.00014247077
4.5959597,0.24242425,3.27453e-05,-0.00017640181,-24.84319,-58.966045,6.4860735,0.0001794153
4.5959597,0.28282827,4.2816624e-05,-0.00021176413,-24.401953,-58.31835,6.3875084,0.00021604933
4.5959597,0.32323232,5.2591786e-05,-0.0002467949,-23.96578,-57.669025,6.2901697,0.00025233632
4.5959597,0.36363637,6.2104315e-05,-0.00028147176,-23.534609,-57.017918,6.1940055,0.00028824175
4.5959597,0.4040404,7.131696e-05,-0.00031580776,-23.108288,-56.364796,6.0989494,0.00032376018
4.5959597,0.44444445,8.025579e-05,-0.00034980103,-22.68671,-55.709602,6.0049467,0.0003588896
4.5959597,0.4848485,8.890033e-05,-0.0003834404,-22.269775,-55.052223,5.9119573,0.00039361123
4.5959597,0.5252525,9.7263604e-05,-0.0004167296,-21.857412,-54.392735,5.81994,0.00042792963
4.5959597,0.56565654,0.000105326995,-0.0004496593,-21.449518,-53.731064,5.728875,0.00046183035
4.5959597,0.6060606,0.00011311658,-0.00048223138,-21.046015,-53.067287,5.6387434,0.0004953206
4.5959597,0.64646465,0.00012063235,-0.00051444024,-20.646852,-52.401608,5.5495534,0.00052839465
4.5959597,0.68686867,0.00012785941,-0.0005462896,-20.25198,-51.73412,5.46132,0.0005610529
4.5959597,0.72727275,0.00013479404,-0.000577759,-19.861404,-51.06507,5.374061,0.0005932747
4.5959597,0.7676768,0.00014144555,-0.0006088689,-19.475046,-50.39463,5.2878184,0.0006250825
4.5959597,0.8080808,0.00014781766,-0.00063959695,-19.092903,-49.723026,5.202626,0.0006564559
4.5959597,0.8484849,0.00015390664,-0.0006699562,-18.715002,-49.050545,5.118542,0.00068740716
4.5959597,0.8888889,0.00015971065,-0.0006999504,-18.341326,-48.37738,5.0356226,0.00071794016
4.5959597,0.9292929,0.00016524643,-0.0007295478,-17.9719,-47.703777,4.953908,0.00074802834
4.5959597,0.969697,0.00017048419,-0.0007587746,-17.60673,-47.029953,4.8734703,0.00077769125
4.5959597,1.010101,0.00017544441,-0.0007876195,-17.24583,-46.356045,4.794339,0.0008069233
4.5959597,1.050505,0.00018013828,-0.0008160826,-16.88924,-45.68222,4.7165585,0.0008357276
4.5959597,1.0909091,0.0001845546,-0.0008441601,-16.536934,-45.008537,4.6401424,0.0008640988
4.5959597,1.1313131,0.0001886934,-0.0008718576,-16.188913,-44.334972,4.5650973,0.0008920431
4.5959597,1.1717172,0.00019255653,-0.0008991752,-15.845185,-43.661495,4.4913936,0.00091956183
4.5959597,1.2121212,0.00019614398,-0.0009260904,-15.505737,-42.98801,4.418992,0.000946634
4.5959597,1.2525252,0.00019946136,-0.0009526238,-15.170573,-42.31436,4.3478193,0.0009732815
4.5959597,1.2929293,0.00020251796,-0.0009787828,-14.839714,-41.64039,4.277765,0.0009995145
4.5959597,1.3333334,0.00020529702,-0.0010045394,-14.513193,-40.965843,4.208716,0.001025303
4.5959597,1.3737373,0.00020781718,-0.0010299142,-14.1911125,-40.290646,4.140518,0.0010506718
4.5959597,1.4141414,0.00021005794,-0.0010549072,-13.873661,-39.614647,4.073019,0.0010756177
4.5959597,1.4545455,0.00021204352,-0.0010795221,-13.561141,-38.937836,4.006059,0.0011001502
4.5959597,1.4949495,0.00021377206,-0.0011037532,-13.254019,-38.2603,3.9395275,0.0011242641
4.5959597,1.5353535,0.00021522678,-0.0011276249,-12.952926,-37.582096,3.8733082,0.001147981
4.5959597,1.5757576,0.00021643564,-0.0011511426,-12.658792,-36.903347,3.8073819,0.0011713129
4.5959597,1.6161616,0.0002174098,-0.0011743288,-12.372846,-36.224136,3.7417839,0.0011942844
4.5959597,1.6565657,0.00021812879,-0.001197217,-12.096897,-35.54461,3.6766148,0.001216926
4.5959597,1.6969697,0.00021863729,-0.0012198482,-11.833248,-34.864773,3.6120386,0.0012392867
4.5959597,1.7373737,0.00021894649,-0.0012423005,-11.585105,-34.18496,3.5481844,0.0012614469
4.5959597,1.7777778,0.00021909364,-0.0012646671,-11.3563595,-33.505573,3.48507,0.0012835049
4.5959597,1.8181819,0.00021914579,-0.0012871046,-11.151179,-32.827065,3.4225142,0.0013056274
4.5959597,1.8585858,0.00021913648,-0.0013097655,-10.973021,-32.149693,3.3600276,0.0013279708
4.5959597,1.8989899,0.0002191551,-0.0013329238,-10.822756,-31.472933,3.2968364,0.00135082
4.5959597,1.939394,0.0002193246,-0.0013568681,-10.696866,-30.795815,3.2321415,0.0013744796
4.5959597,1.979798,0.00021975674,-0.0013819486,-10.586557,-30.117798,3.1654835,0.0013993123
4.5959597,2.020202,0.0002205167,-0.0014084987,-10.478941,-29.439774,3.0970397,0.0014256565
4.5959597,2.060606,0.00022172369,-0.0014368054,-10.359952,-28.763329,3.0274668,0.0014538126
4.5959597,2.10101,0.00022337586,-0.0014669877,-10.21754,-28.088287,2.9573925,0.0014838967
4.5959597,2.1414142,0.00022546016,-0.0014989935,-10.044236,-27.411915,2.887069,0.0015158542
4.5959597,2.1818182,0.00022781827,-0.0015325584,-9.838518,-26.73143,2.8165736,0.0015493986
4.5959597,2.2222223,0.00023031048,-0.0015672892,-9.604473,-26.047083,2.7461941,0.0015841207
4.5959597,2.2626262,0.00023273006,-0.0016027372,-9.349381,-25.361889,2.6765163,0.0016195462
4.5959597,2.3030303,0.00023494661,-0.0016384628,-9.080697,-24.67861,2.6080844,0.0016552221
4.5959597,2.3434343,0.0002367869,-0.0016741119,-8.80418,-23.997866,2.5411215,0.0016907746
4.5959597,2.3838384,0.00023817644,-0.0017094165,-8.523822,-23.318634,2.475568,0.0017259296
4.5959597,2.4242425,0.00023901463,-0.0017441437,-8.242268,-22.639246,2.4112346,0.0017604446
4.5959597,2.4646466,0.00023924187,-0.0017781593,-7.9615254,-21.958546,2.347981,0.0017941814
4.5959597,2.5050504,0.00023883395,-0.001811346,-7.6832314,-21.276108,2.2858229,0.0018270238
4.5959597,2.5454545,0.0002377741,-0.0018436331,-7.4087725,-20.592024,2.2248836,0.0018589027
4.5959597,2.5858586,0.00023602322,-0.001874961,-7.1393185,-19.90675,2.1653848,0.001889758
4.5959597,2.6262627,0.0002335906,-0.0019053053,-6.87577,-19.22068,2.1075459,0.0019195711
4.5959597,2.6666667,0.00023047253,-0.0019346233,-6.618782,-18.534094,2.0515716,0.0019483032
4.5959597,2.7070708,0.0002266597,-0.001962902,-6.3687997,-17.847094,1.9976323,0.001975945
4.5959597,2.7474747,0.00022216141,-0.001990134,-6.126105,-17.15966,1.9458506,0.0020024956
4.5959597,2.7878788,0.00021697767,-0.002016293,-5.890912,-16.471743,1.8963145,0.0020279342
4.5959597,2.8282828,0.00021113642,-0.0020413864,-5.6633453,-15.783263,1.8491207,0.0020522762
4.5959597,2.868687,0.00020461157,-0.0020653792,-5.4435024,-15.094169,1.8043358,0.0020754896
4.5959597,2.909091,0.00019741803,-0.0020882878,-5.231504,-14.404476,1.762027,0.0020975985
4.5959597,2.9494948,0.00018958189,-0.0021100882,-5.027404,-13.714184,1.7222595,0.0021185877
4.5959597,2.989899,0.00018108264,-0.002130773,-4.8312573,-13.023276,1.6850786,0.0021384535
4.5959597,3.030303,0.00017194264,-0.0021503512,-4.643114,-12.33175,1.6505303,0.0021572146
4.5959597,3.070707,0.00016216934,-0.002168795,-4.4629498,-11.639529,1.6186421,0.0021748496
4.5959597,3.1111112,0.00015175901,-0.002186114,-4.2907805,-10.946544,1.5894305,0.002191375
4.5959597,3.1515152,0.00014073402,-0.002202278,-4.126573,-10.252661,1.5629085,0.00220677
4.5959597,3.191919,0.00012909062,-0.0022173095,-3.970304,-9.557772,1.5390834,0.0022210642
4.5959597,3.2323232,0.00011683628,-0.0022311658,-3.821984,-8.8618,1.5179682,0.0022342228
4.5959597,3.2727273,0.000103967264,-0.0022438634,-3.6816342,-8.164698,1.4995928,0.002246271
4.5959597,3.3131313,9.049848e-05,-0.0022553839,-3.5493546,-7.4665427,1.4840095,0.0022571988
4.5959597,3.3535354,7.643178e-05,-0.0022657104,-3.4252896,-6.767506,1.4712957,0.002266999
4.5959597,3.3939395,6.1752275e-05,-0.0022748597,-3.3096795,-6.0679245,1.4615656,0.0022756977
4.5959597,3.4343433,4.6491623e-05,-0.0022828132,-3.2028532,-5.368293,1.454966,0.0022832865
4.5959597,3.4747474,3.0655414e-05,-0.0022895522,-3.1052291,-4.669282,1.4516964,0.0022897576
4.5959597,3.5151515,1.4223158e-05,-0.0022950843,-3.0173361,-3.9717867,1.4519912,0.0022951283
4.5959597,3.5555556,-2.7790666e-06,-0.0022993963,-2.9397986,-3.276877,1.4561318,0.002299398
4.5959597,3.5959597,-2.0366162e-05,-0.0023024958,-2.8733392,-2.5858357,1.464435,0.0023025859
4.5959597,3.6363637,-3.8499013e-05,-0.002304379,-2.8187785,-1.9001309,1.4772488,0.0023047004
4.5959597,3.6767676,-5.7194382e-05,-0.0023050383,-2.7770092,-1.2214308,1.4949441,0.0023057477
4.7272725,0.04040404,-2.2901222e-05,1.5459955e-05,-26.770622,-61.733967,7.267255,2.7631073e-05
4.7272725,0.08080808,-1.093559e-05,-2.1325424e-05,-26.30524,-61.081764,7.154892,2.3965826e-05
4.7272725,0.121212125,7.376075e-07,-5.7786703e-05,-25.845745,-60.429447,7.044137,5.779141e-05
4.7272725,0.16161616,1.2094155e-05,-9.390712e-05,-25.392015,-59.776665,6.93499,9.468271e-05
4.7272725,0.2020202,2.3161992e-05,-0.00012969412,-24.94399,-59.123234,6.8274326,0.00013174613
4.7272725,0.24242425,3.3915043e-05,-0.00016514584,-24.501472,-58.468727,6.7214317,0.00016859235
4.7272725,0.28282827,4.4366345e-05,-0.00020023994,-24.064377,-57.81299,6.6169457,0.00020509609
4.7272725,0.32323232,5.452521e-05,-0.00023499876,-23.632566,-57.15576,6.513927,0.00024124142
4.7272725,0.36363637,6.438978e-05,-0.0002694074,-23.205881,-56.496857,6.4123206,0.0002769953
4.7272725,0.4040404,7.393956e-05,-0.00030345842,-22.784208,-55.836166,6.3120985,0.00031233646
4.7272725,0.44444445,8.319132e-05,-0.00033716112,-22.3674,-55.173553,6.2131977,0.0003472728
4.7272725,0.4848485,9.2152506e-05,-0.00037050433,-21.955334,-54.50898,6.1155915,0.00038179255
4.7272725,0.5252525,0.00010082312,-0.00040348992,-21.547903,-53.842453,6.0192432,0.00041589592
4.7272725,0.56565654,0.000109186396,-0.00043611042,-21.144966,-53.173943,5.9241443,0.00044957086
4.7272725,0.6060606,0.000117247924,-0.00046835653,-20.746449,-52.503555,5.830265,0.0004828094
4.7272725,0.64646465,0.00012501515,-0.00050025247,-20.35228,-51.83145,5.737609,0.0005156368
4.7272725,0.68686867,0.00013249367,-0.00053176656,-19.962343,-51.15766,5.6461906,0.00054802396
4.7272725,0.72727275,0.00013967976,-0.0005629044,-19.576622,-50.482456,5.556021,0.00057997566
4.7272725,0.7676768,0.00014655478,-0.000593666,-19.195032,-49.805965,5.4671245,0.00061148807
4.7272725,0.8080808,0.00015313551,-0.00062405877,-18.817564,-49.1284,5.379543,0.0006425728
4.7272725,0.8484849,0.00015944615,-0.0006540604,-18.444206,-48.44999,5.2932982,0.00067321473
4.7272725,0.8888889,0.00016544573,-0.0006836895,-18.074926,-47.77093,5.208441,0.00070342276
4.7272725,0.9292929,0.00017115474,-0.0007129293,-17.709736,-47.091427,5.124991,0.00073318626
4.7272725,0.969697,0.00017657131,-0.00074178167,-17.348652,-46.41169,5.043,0.0007625073
4.7272725,1.010101,0.00018170476,-0.00077025406,-16.991693,-45.73185,4.962478,0.0007913962
4.7272725,1.050505,0.00018654205,-0.000798326,-16.63885,-45.051994,4.883454,0.0008198307
4.7272725,1.0909091,0.00019109994,-0.0008260235,-16.290173,-44.372288,4.8059096,0.0008478408
4.7272725,1.1313131,0.00019537285,-0.0008533206,-15.9456415,-43.692673,4.7298393,0.0008754008
4.7272725,1.1717172,0.00019936636,-0.00088023394,-15.605288,-43.013134,4.6551986,0.0009025291
4.7272725,1.2121212,0.00020307302,-0.000906758,-15.269106,-42.33361,4.581918,0.0009292194
4.7272725,1.2525252,0.00020650029,-0.0009328816,-14.937108,-41.653927,4.509915,0.00095546345
4.7272725,1.2929293,0.00020964444,-0.00095862336,-14.609335,-40.973965,4.4390707,0.0009812795
4.7272725,1.3333334,0.00021250732,-0.0009839553,-14.285846,-40.2936,4.369242,0.0010066417
4.7272725,1.3737373,0.0002150964,-0.0010089185,-13.966707,-39.612606,4.3002887,0.0010315925
4.7272725,1.4141414,0.00021740422,-0.0010334756,-13.652172,-38.931004,4.232048,0.0010560949
4.7272725,1.4545455,0.00021944568,-0.0010576509,-13.3424425,-38.248688,4.164368,0.0010801767
4.7272725,1.4949495,0.00022121146,-0.0010814425,-13.038034,-37.565777,4.09712,0.0011038353
4.7272725,1.5353535,0.00022271648,-0.0011048634,-12.739498,-36.882294,4.0302157,0.0011270872
4.7272725,1.5757576,0.00022394024,-0.0011279248,-12.447697,-36.19832,3.963641,0.0011499407
4.7272725,1.6161616,0.00022492744,-0.0011506565,-12.163828,-35.513947,3.897424,0.0011724345
4.7272725,1.6565657,0.00022565015,-0.0011730697,-11.889579,-34.829254,3.8316898,0.0011945755
4.7272725,1.6969697,0.00022615679,-0.0011952333,-11.627211,-34.144333,3.766582,0.0012164414
4.7272725,1.7373737,0.00022645108,-0.0012172069,-11.379755,-33.459408,3.7022421,0.0012380924
4.7272725,1.7777778,0.00022659078,-0.0012390856,-11.150928,-32.77494,3.6386895,0.0012596335
4.7272725,1.8181819,0.00022661313,-0.0012609977,-10.944823,-32.091442,3.5756996,0.0012811982
4.7272725,1.8585858,0.00022658892,-0.0012831371,-10.764738,-31.40922,3.5127454,0.0013029901
4.7272725,1.8989899,0.00022660196,-0.001305744,-10.611444,-30.727785,3.448993,0.0013252607
4.7272725,1.939394,0.00022675842,-0.0013290867,-10.481527,-30.046206,3.3835552,0.0013482919
4.7272725,1.979798,0.00022717565,-0.0013535265,-10.366464,-29.363937,3.315933,0.0013724586
4.7272725,2.020202,0.00022797659,-0.0013793875,-10.253811,-28.681698,3.2463188,0.0013980998
4.7272725,2.060606,0.00022922084,-0.0014069267,-10.130067,-28.000944,3.17545,0.0014254771
4.7272725,2.10101,0.00023094192,-0.0014362782,-9.983752,-27.321457,3.1040282,0.0014547266
4.7272725,2.1414142,0.00023311004,-0.0014673676,-9.807766,-26.64042,3.0322824,0.0014857685
4.7272725,2.1818182,0.00023558736,-0.0014999509,-9.600767,-25.955091,2.9601967,0.0015183393
4.7272725,2.2222223,0.0002381783,-0.0015336182,-9.366824,-25.265787,2.8879802,0.0015520031
4.7272725,2.2626262,0.00024072081,-0.001567943,-9.11315,-24.575613,2.8162332,0.0015863139
4.7272725,2.3030303,0.00024303049,-0.00160251,-8.846987,-23.887386,2.745609,0.0016208338
4.7272725,2.3434343,0.00024494343,-0.0016369503,-8.573977,-23.20182,2.676491,0.0016551748
4.7272725,2.3838384,0.0002463609,-0.0016710069,-8.297863,-22.51777,2.6089082,0.0016890701
4.7272725,2.4242425,0.00024720654,-0.001704473,-8.021123,-21.833502,2.5427117,0.0017223065
4.7272725,2.4646466,0.00024740957,-0.0017372016,-7.7456284,-21.147877,2.4777474,0.001754731
4.7272725,2.5050504,0.0002469346,-0.0017690696,-7.4728465,-20.460264,2.4139876,0.0017862206
4.7272725,2.5454545,0.0002457574,-0.0018000286,-7.2040935,-19.7708,2.3515184,0.0018167278
4.7272725,2.5858586,0.00024386309,-0.0018300153,-6.9404716,-19.079836,2.2905283,0.001846192
4.7272725,2.6262627,0.00024122931,-0.0018589813,-6.6828294,-18.387747,2.2312143,0.0018745675
4.7272725,2.6666667,0.00023787841,-0.0018869173,-6.431861,-17.694864,2.1737704,0.0019018525
4.7272725,2.7070708,0.00023376942,-0.0019138046,-6.188023,-17.001287,2.118354,0.0019280291
4.7272725,2.7474747,0.00022894517,-0.0019396041,-5.9516544,-16.307076,2.0650864,0.0019530694
4.7272725,2.7878788,0.000223374,-0.001964325,-5.7229977,-15.612129,2.0140646,0.0019769848
4.7272725,2.8282828,0.00021709315,-0.001987962,-5.502234,-14.916403,1.9653703,0.0019997808
4.7272725,2.868687,0.00021008588,-0.0020104833,-5.289524,-14.219832,1.9190751,0.00202143
4.7272725,2.909091,0.00020236894,-0.0020318888,-5.085005,-13.52238,1.8752416,0.0020419415
4.7272725,2.9494948,0.00019394606,-0.0020521805,-4.8887835,-12.823992,1.8339274,0.0020613247
4.7272725,2.989899,0.00018481165,-0.002071336,-4.7009563,-12.124637,1.7951807,0.0020795644
4.7272725,3.030303,0.00017499551,-0.0020893477,-4.5215645,-11.424183,1.7590262,0.0020966632
4.7272725,3.070707,0.00016448833,-0.0021062046,-4.3506594,-10.722546,1.7254902,0.002112618
4.7272725,3.1111112,0.0001532957,-0.002121916,-4.1882195,-10.01954,1.6945789,0.0021274462
4.7272725,3.1515152,0.00014141947,-0.0021364447,-4.034251,-9.315011,1.6662902,0.0021411201
